T,µB,µQ,µS,p/T^4,s/T^3,nB/T^3,nS/T^3,nQ/T^3,ε/T^4,cs2,chiBB/T^2,chiQQ/T^2,chiSS/T^2,chiBQ/T^2,chiBS/T^2,chiQS/T^2,chiTB/T^2,chiTQ/T^2,chiTS/T^2,chiTT/T^2
30,400,400,-800,2.68846751e+05,2.09421837e+04,4.37309688e+04,-1.06082907e+05,-2.00953826e+04,2.89611409e+06,9.95525982e-02,6.27761378e+03,3.84343423e+03,3.69469052e+04,-2.51150749e+03,-1.46224653e+04,8.50555600e+03,2.91862518e+03,-9.56523440e+02,-6.42275804e+03,2.28566712e+04
30,400,400,-600,7.52146325e+03,2.79500555e+03,2.75371112e+03,-5.64809450e+03,-1.42353478e+02,1.43053534e+05,6.18882506e-02,8.31589464e+02,5.28486563e+02,4.01572246e+03,-4.17294202e+01,-1.70323550e+03,6.11433831e+02,6.36402794e+02,1.24956642e+02,-1.13842264e+03,3.19534409e+03
30,400,400,-400,6.36602979e+01,1.79587444e+02,5.63975488e+01,-3.54845659e+01,7.72833217e+01,2.37146630e+03,3.83051412e-02,4.58983688e+01,1.03866869e+02,2.85439602e+01,6.47227896e+01,-2.68379029e+01,-2.53436568e+01,1.04577253e+02,1.54814832e+02,-5.38834333e+01,3.59800070e+02
30,400,400,-200,2.32838746e+01,8.41629405e+01,2.19345761e+01,-6.03754735e-02,4.35731744e+01,9.34718243e+02,3.91791443e-02,1.98674626e+01,7.85837406e+01,6.08658460e-02,3.94394335e+01,-6.03378731e-02,-6.00715269e-02,5.62801197e+01,1.10639048e+02,-4.75770087e-01,2.00419654e+02
30,400,400,0,2.34310256e+01,8.48200311e+01,2.18742788e+01,2.09469500e-01,4.37221630e+01,9.36008229e+02,3.93865063e-02,1.98072029e+01,7.87359254e+01,2.12782447e-01,3.93791761e+01,-7.68805291e-05,2.12628018e-01,5.58054913e+01,1.11164597e+02,1.00201118e+00,2.01600657e+02
30,400,400,200,2.32251666e+01,8.36472226e+01,2.18742020e+01,2.21038980e-03,4.35144876e+01,9.32285986e+02,3.92127297e-02,1.98071261e+01,7.85250915e+01,2.21063080e-03,3.93790994e+01,-9.78451362e-08,1.94767426e-03,5.58043747e+01,1.10182349e+02,2.49942311e-02,1.96779698e+02
30,400,400,400,2.49738361e+01,9.35404515e+01,2.18741848e+01,1.76510984e+00,4.50680704e+01,9.84664816e+02,3.94736116e-02,1.98071430e+01,8.01043972e+01,1.79408876e+00,3.93790822e+01,-4.99114451e-05,1.58128649e+00,5.58040762e+01,1.17437324e+02,8.28067550e+00,2.37608586e+02
30,400,400,600,1.69653208e+03,9.54249162e+02,-7.80458481e+02,2.40626030e+03,8.45857164e+02,4.82549055e+04,5.48136526e-02,2.85342965e+02,3.44070926e+02,2.38610330e+03,-2.26156739e+02,-7.95860889e+02,7.95872831e+02,-8.08521810e+01,2.46937416e+02,4.06005316e+02,1.05652077e+03
30,400,400,800,1.56663508e+05,1.06629830e+04,-2.31686231e+04,6.82699376e+04,2.32432418e+04,1.67552606e+06,9.59977032e-02,3.17834624e+03,3.24696224e+03,2.66297055e+04,-3.11841339e+03,-9.11374244e+03,9.12289580e+03,-1.39657400e+03,1.59371614e+03,4.10699397e+03,1.18104452e+04
30,400,600,-800,2.22209018e+05,2.10552592e+04,4.08708860e+04,-7.38624369e+04,7.48677753e+03,2.46319192e+06,1.01502330e-01,6.32465554e+03,5.33635644e+03,2.28319088e+04,1.78902007e+03,-1.06677280e+04,1.72283732e+03,2.91832243e+03,1.18511797e+03,-4.47402378e+03,2.27669645e+04
30,400,600,-600,2.98926788e+04,5.12663087e+03,7.33818541e+03,-5.70487762e+03,8.90006251e+03,3.65175227e+05,9.34007758e-02,1.51663232e+03,2.65962204e+03,2.13493049e+03,1.63798533e+03,-1.35746021e+03,-5.79298884e+02,1.04342392e+03,9.73746207e+02,-1.07399225e+03,6.06370035e+03
30,400,600,-400,1.49601557e+04,2.43221420e+03,3.58182825e+03,-6.18180381e+02,6.47494877e+03,1.72971149e+05,1.00568259e-01,7.23879417e+02,2.22794106e+03,1.87627686e+02,1.22470941e+03,-1.85921464e+02,-1.84427056e+02,4.87149945e+02,7.79384831e+02,-1.60680613e+02,2.78177311e+03
30,400,600,-200,1.33307420e+04,1.89718006e+03,2.99837959e+03,-3.35615189e+01,5.89246192e+03,1.46617814e+05,1.05498078e-01,5.64048290e+02,2.06906989e+03,2.55566811e+01,1.06562579e+03,-2.53437110e+01,-2.51310025e+01,3.76231143e+02,6.73583922e+02,-4.36547156e+01,2.18099492e+03
30,400,600,0,1.32911218e+04,1.80666638e+03,2.96466916e+03,-5.84241570e-02,5.85854390e+03,1.45215345e+05,1.06181459e-01,5.38764914e+02,2.04357576e+03,6.22827301e-02,1.04034242e+03,-6.03342892e-02,-5.83865157e-02,3.32052021e+02,6.28423714e+02,-4.53703566e-01,2.04576265e+03
30,400,600,200,1.32926027e+04,1.81483183e+03,2.96460887e+03,1.55569943e+00,5.86003717e+03,1.45261462e+05,1.06159312e-01,5.38704657e+02,2.04509480e+03,1.58157623e+00,1.04028216e+03,-7.68824043e-05,1.58115971e+00,3.31577437e+02,6.35203810e+02,7.27855824e+00,2.07772510e+03
30,400,600,400,1.32912928e+04,1.80759439e+03,2.96459540e+03,2.60707085e-01,5.85850691e+03,1.45217855e+05,1.06177091e-01,5.38717973e+02,2.04353882e+03,3.40370879e-01,1.04026869e+03,-3.92160339e-02,5.11600932e-02,3.31432669e+02,6.28190203e+02,1.54290955e+00,2.04955206e+03
30,400,600,600,2.83303348e+04,3.96514127e+03,-6.27521829e+02,1.06263914e+04,9.46059570e+03,3.69007592e+05,9.51653115e-02,1.17112411e+03,2.68657963e+03,5.33977540e+03,4.07862554e+02,-1.82472878e+03,1.83537539e+03,1.57342223e+01,9.79052357e+02,9.21525934e+02,4.52670949e+03
30,400,600,800,4.21658141e+05,2.55335250e+04,-5.37779580e+04,1.64336567e+05,6.28257311e+04,4.52565901e+06,9.65963796e-02,7.58236582e+03,9.50444017e+03,5.82401299e+04,-6.00263253e+03,-2.00164767e+04,2.04329955e+04,-1.58258613e+03,3.02414217e+03,5.78496051e+03,2.62741418e+04
30,400,800,-800,4.60808254e+05,4.09131788e+04,8.01747957e+04,-7.85650847e+04,8.10609508e+04,4.90579648e+06,9.76239623e-02,1.23447080e+04,2.19738249e+04,1.98967297e+04,1.27710608e+04,-1.17139126e+04,-3.44827714e+03,5.42921638e+03,5.73700010e+03,-4.95200390e+03,4.29953400e+04
30,400,800,-600,2.13420901e+05,2.16541524e+04,3.81273973e+04,-1.36585603e+04,6.20345722e+04,2.24402501e+06,9.16307204e-02,6.54414556e+03,1.83045518e+04,3.46610795e+03,1.02230354e+04,-2.74377493e+03,-2.02075278e+03,3.28998819e+03,4.85427021e+03,-1.63748528e+03,2.26253506e+04
30,400,800,-400,1.67490613e+05,1.57820418e+04,2.88330179e+04,-3.05256429e+03,5.40527118e+04,1.71483817e+06,9.32764492e-02,4.76917703e+03,1.68908673e+04,6.10318708e+02,8.80916340e+03,-6.08400044e+02,-6.06693193e+02,2.32808750e+03,4.18200186e+03,-3.90815521e+02,1.64749839e+04
30,400,800,-200,1.56722391e+05,1.43424363e+04,2.63976722e+04,-6.16465245e+02,5.16179110e+04,1.59017640e+06,9.29240833e-02,4.34595093e+03,1.64681780e+04,1.84429535e+02,8.38668482e+03,-1.84427322e+02,-1.84425371e+02,2.09283470e+03,3.94988568e+03,-1.51436888e+02,1.47210636e+04
30,400,800,0,1.55095273e+05,1.38209926e+04,2.58149760e+04,-3.22152854e+01,5.10367684e+04,1.56390589e+06,9.32340458e-02,4.18686732e+03,1.63106737e+04,2.69249447e+01,8.22760121e+03,-2.53437074e+01,-2.37624708e+01,1.98603361e+03,3.85033932e+03,-3.73781010e+01,1.41800136e+04
30,400,800,200,1.55054329e+05,1.37230715e+04,2.57812656e+04,-4.81631482e-02,5.10015144e+04,1.56245901e+06,9.33023770e-02,4.16158395e+03,1.62838210e+04,7.25464849e-02,8.20231784e+03,-6.03368971e-02,-4.83874234e-02,1.94185451e+03,3.79900413e+03,-3.52118615e-01,1.40149138e+04
30,400,800,400,1.55074513e+05,1.38190643e+04,2.57709754e+04,4.01309988e+01,5.10216556e+04,1.56347012e+06,9.32444140e-02,4.17147209e+03,1.63043438e+04,9.66612433e+01,8.19230918e+03,-2.90984957e+01,3.97449550e+01,1.90051302e+03,3.87456019e+03,1.54777994e+02,1.43393583e+04
30,400,800,600,2.14078263e+05,1.95159480e+04,1.52239428e+04,3.05847612e+04,6.17841389e+04,2.26769585e+06,9.24717668e-02,5.72223475e+03,1.82624719e+04,1.26582910e+04,6.64154637e+03,-4.32088462e+03,4.73889669e+03,1.21481810e+03,5.01112915e+03,2.37632033e+03,2.10127971e+04
30,400,800,800,1.12650567e+06,5.03052538e+04,-9.08328288e+04,3.32515999e+05,1.67660257e+05,1.10507287e+07,1.17691860e-01,1.52045229e+04,2.73783503e+04,8.71834308e+04,-2.83999511e+03,-3.06673617e+04,3.07182174e+04,-3.14155192e+02,6.19220130e+03,5.87911897e+03,5.14501870e+04
30,600,-800,-800,1.74304678e+07,2.05990813e+05,1.15082949e+06,-2.81747749e+06,-1.10830343e+06,1.10479604e+08,1.93789473e-01,6.25182606e+04,5.72992318e+04,3.26263031e+05,-5.72466758e+04,-1.35528557e+05,1.25380492e+05,8.75485222e+03,-7.14560220e+03,-1.57279204e+04,2.07269561e+05
30,600,-800,-600,4.83173998e+06,1.13828038e+05,4.50379233e+05,-1.11379303e+06,-4.44324140e+05,3.84141771e+07,1.51528456e-01,3.43856616e+04,3.36072426e+04,1.90148562e+05,-3.31890234e+04,-7.68735914e+04,7.49814177e+04,6.75831644e+03,-6.71135534e+03,-1.28403833e+04,1.15410008e+05
30,600,-800,-400,7.23471249e+05,4.34300590e+04,1.03746184e+05,-2.45539385e+05,-1.03595601e+05,7.43129031e+06,1.02621800e-01,1.31607911e+04,1.30983320e+04,7.54010734e+04,-1.30874783e+04,-2.98120260e+04,2.96769222e+04,4.17951642e+03,-4.15063620e+03,-8.62665962e+03,4.42231153e+04
30,600,-800,-200,5.52679086e+04,8.30646109e+03,1.33773787e+04,-2.55820122e+04,-1.33775037e+04,7.47866306e+05,9.12874045e-02,2.48908202e+03,2.48920709e+03,1.01004899e+04,-2.48898802e+03,-4.51385758e+03,4.51386671e+03,1.16928108e+03,-1.17041189e+03,-2.03817016e+03,9.08554980e+03
30,600,-800,0,3.87858063e+03,1.55784471e+03,1.55338563e+03,-9.38031153e+02,-1.55505613e+03,7.02151401e+04,7.46850691e-02,4.65614147e+02,4.67310365e+02,4.76239101e+02,-4.65521997e+02,-3.29523947e+02,3.31105182e+02,2.99117307e+02,-3.07426896e+02,-2.81737081e+02,1.71844128e+03
30,600,-800,200,1.98634230e+03,7.77437668e+02,8.10692326e+02,-3.37744099e+01,-8.10809255e+02,3.64013593e+04,8.22522343e-02,2.33989399e+02,2.34106329e+02,2.53497699e+01,-2.33897250e+02,-2.53456334e+01,2.53475812e+01,1.30891643e+02,-1.31946573e+02,-4.46971952e+01,8.32272919e+02
30,600,-800,400,1.94734122e+03,6.90459890e+02,7.76980936e+02,-6.03717934e-02,-7.77305464e+02,3.50100781e+04,8.36970379e-02,2.08705063e+02,2.09032750e+02,4.85744187e-01,-2.08612914e+02,-6.03343887e-02,2.73039090e-01,8.67008568e+01,-8.87369210e+01,-4.75700455e-01,7.11666043e+02
30,600,-800,600,1.94686721e+03,6.87555508e+02,7.76920565e+02,1.68498051e-03,-7.77035962e+02,3.50000923e+04,8.37920463e-02,2.08644883e+02,2.08760127e+02,2.36429735e-03,-2.08552580e+02,-1.53761283e-04,2.62760853e-04,8.62251564e+01,-8.72633212e+01,1.90016178e-02,6.97947673e+02
30,600,-800,800,1.94846907e+03,6.96796270e+02,7.76859230e+02,1.61781140e+00,-7.77095918e+02,3.50512112e+04,8.37374045e-02,2.08706026e+02,2.08820046e+02,1.64542379e+00,-2.08492246e+02,-6.22604297e-02,-6.03334608e-02,8.57377489e+01,-8.77337907e+01,7.77579447e+00,7.37648314e+02
30,600,-600,-800,1.12097464e+07,1.61243212e+05,8.16031176e+05,-2.06438839e+06,-7.73684977e+05,7.57961768e+07,1.80884233e-01,4.87560790e+04,4.39026744e+04,2.74953418e+05,-4.34845858e+04,-1.11201768e+05,1.01419367e+05,7.82740896e+03,-6.56148233e+03,-1.50069927e+04,1.63685402e+05
30,600,-600,-600,2.51893884e+06,7.65022350e+04,2.68479210e+05,-6.90855018e+05,-2.62208627e+05,2.19884205e+07,1.38273041e-01,2.31863611e+04,2.20005377e+04,1.42108676e+05,-2.19898147e+04,-5.53782735e+04,5.30787343e+04,5.20176437e+03,-4.70345828e+03,-1.04447288e+04,7.78903127e+04
30,600,-600,-400,2.64697136e+05,1.96840711e+04,4.24156815e+04,-1.03613956e+05,-4.22550880e+04,2.82992173e+06,1.00290139e-01,5.90656517e+03,5.83343246e+03,3.57087268e+04,-5.83334413e+03,-1.39630531e+04,1.38173147e+04,2.60553378e+03,-2.54102114e+03,-5.87666774e+03,2.13868782e+04
30,600,-600,-200,7.52139399e+03,2.79318659e+03,2.75203001e+03,-5.64745194e+03,-2.75365968e+03,1.43035266e+05,6.18950582e-02,8.29918773e+02,8.31574237e+02,4.01362892e+03,-8.29916618e+02,-1.70105400e+03,1.70263242e+03,6.26979649e+02,-6.34797914e+02,-1.13360492e+03,3.17920208e+03
30,600,-600,0,6.32934719e+01,1.77356862e+02,5.61609982e+01,-3.52760747e+01,-5.62389520e+01,2.36206239e+03,3.87548627e-02,4.56626266e+01,4.57406543e+01,2.83323081e+01,-4.56623240e+01,-2.68370104e+01,2.68389570e+01,1.03120407e+02,-1.03706627e+02,-5.28913273e+01,3.49884614e+02
30,600,-600,200,2.33317124e+01,8.43145906e+01,2.16989157e+01,-2.69657966e-01,-2.19844693e+01,9.32852857e+02,3.86663723e-02,1.96326105e+01,1.99213966e+01,2.73306850e-01,-1.96323091e+01,-6.03367403e-02,2.73041636e-01,5.48342041e+01,-5.64015761e+01,-1.47588105e+00,2.00535248e+02
30,600,-600,400,2.32713973e+01,8.37794025e+01,2.16386194e+01,2.09206746e-01,-2.17148894e+01,9.30367605e+02,3.93305986e-02,1.95723519e+01,1.96486958e+01,2.13044537e-01,-1.95720504e+01,-7.68792120e-05,3.39639814e-04,5.43595972e+01,-5.49268368e+01,9.99013833e-01,1.96695085e+02
30,600,-600,600,2.30650142e+01,8.26001016e+01,2.16385425e+01,1.94773564e-03,-2.17145500e+01,9.26635892e+02,3.91609428e-02,1.95722752e+01,1.96483570e+01,1.94864279e-03,-1.95719736e+01,-1.98797619e-07,6.68770897e-07,5.43584785e+01,-5.49227249e+01,2.19990021e-02,1.91805327e+02
30,600,-600,800,2.46072551e+01,9.13148679e+01,2.16374868e+01,1.55782665e+00,-2.17143481e+01,9.75286355e+02,3.96734271e-02,1.95733307e+01,1.96487116e+01,1.58557057e+00,-1.95719125e+01,-2.05032301e-03,2.33341977e-04,5.43453800e+01,-5.49205686e+01,7.30502881e+00,2.27772513e+02
30,600,-400,-800,6.93410332e+06,1.24587085e+05,5.63842264e+05,-1.46366885e+06,-5.21280417e+05,5.04489040e+07,1.68265399e-01,3.78198891e+04,3.25590428e+04,2.26243330e+05,-3.25482754e+04,-8.96846813e+04,7.94947937e+04,6.80279217e+03,-5.08447334e+03,-1.36950713e+04,1.25576881e+05
30,600,-400,-600,1.19564853e+06,5.06166848e+04,1.49757284e+05,-3.95574682e+05,-1.43476653e+05,1.16746295e+07,1.20040958e-01,1.53391107e+04,1.41425764e+04,1.02320431e+05,-1.41425642e+04,-3.85950543e+04,3.62848802e+04,3.68852572e+03,-3.15448692e+03,-8.16884009e+03,5.16623592e+04
30,600,-400,-400,8.27374034e+04,8.58374296e+03,1.61392909e+04,-4.09079828e+04,-1.59801648e+04,1.00714079e+06,9.88382916e-02,2.57084141e+03,2.49920171e+03,1.57272942e+04,-2.49762037e+03,-6.15602529e+03,6.01185612e+03,1.10033898e+03,-1.04241574e+03,-2.49052503e+03,9.39433476e+03
30,600,-400,-200,3.11358794e+02,3.79786593e+02,2.03267507e+02,-3.82181911e+02,-2.03267396e+02,9.39188929e+03,4.29362799e-02,1.07107843e+02,1.07107733e+02,3.98284599e+02,-1.07105688e+02,-1.98010950e+02,1.98010080e+02,1.43028695e+02,-1.43025540e+02,-2.77599756e+02,5.74198758e+02
30,600,-400,0,5.01382340e-01,2.90358617e+00,9.22579450e-02,-2.71845466e-01,-3.01598869e-01,8.26868098e+00,7.93292488e-02,9.22157002e-02,3.04715173e-01,2.76893143e-01,-9.19132409e-02,-6.22614692e-02,2.74965229e-01,7.75362123e-01,-1.77597374e+00,-1.50226857e+00,1.45448711e+01
30,600,-400,200,2.32637149e-01,1.16342837e+00,3.09987830e-02,-7.68837055e-05,-3.10572160e-02,1.96435053e+00,1.36799416e-01,3.09941467e-02,3.10526173e-02,6.02408469e-04,-3.06928218e-02,-7.68836445e-05,3.39643054e-04,2.89049686e-01,-2.89550378e-01,-1.11871533e-03,5.53920984e+00
30,600,-400,400,4.40027577e-01,2.35453624e+00,3.09219987e-02,2.09546282e-01,-3.07176780e-02,5.73646811e+00,9.85368231e-02,3.09173624e-02,3.07137424e-02,2.12705664e-01,-3.06160390e-02,-9.78410786e-08,7.66609719e-07,2.87933087e-01,-2.85436431e-01,1.00312774e+00,1.05444154e+01
30,600,-400,600,2.34245228e-01,1.18291897e+00,3.09218992e-02,2.21049084e-03,-3.04548253e-02,2.01738588e+00,1.35812293e-01,3.09172664e-02,3.09757369e-02,2.21053967e-03,-3.06159411e-02,-3.44527330e-09,2.62760929e-04,2.87930970e-01,-2.82436977e-01,2.49963887e-02,5.73977991e+00
30,600,-400,800,1.99629165e+00,1.12328871e+01,1.75283582e-02,1.80427736e+00,1.91259147e-01,5.51511037e+01,5.05415077e-02,4.43103074e-02,2.55847924e-01,1.90966311e+00,-4.30457963e-02,-3.92159391e-02,2.49994657e-01,1.44279032e-01,8.49636643e-01,8.69905428e+00,4.81275669e+01
30,600,-200,-800,4.10801345e+06,9.37864384e+04,3.79692671e+05,-1.00290007e+06,-3.37053432e+05,3.25706512e+07,1.55042746e-01,2.84367065e+04,2.31652254e+04,1.79483472e+05,-2.31145260e+04,-6.96304945e+04,5.93794055e+04,5.77381109e+03,-3.93196883e+03,-1.21790467e+04,9.53933324e+04
30,600,-200,-600,5.09611398e+05,3.20549635e+04,7.48265712e+04,-1.99499284e+05,-6.85473631e+04,5.46594309e+06,9.94411476e-02,9.72045054e+03,8.52548543e+03,6.77272748e+04,-8.52378351e+03,-2.51027210e+04,2.27939957e+04,3.09347433e+03,-2.56564097e+03,-7.41773212e+03,3.25614242e+04
30,600,-200,-400,1.92262951e+04,3.42850700e+03,4.93893907e+03,-1.32757672e+04,-4.77825917e+03,2.91846284e+05,8.46040306e-02,1.01958276e+03,9.46363685e+02,6.79988872e+03,-9.46361571e+02,-2.57301978e+03,2.42727117e+03,6.52987416e+02,-5.87805732e+02,-1.51297861e+03,3.91714975e+03
30,600,-200,-200,1.23845994e+00,7.63224480e+00,8.26637055e-01,-1.81356910e+00,-1.03401547e+00,4.19104231e+01,3.96441784e-02,8.21586415e-01,1.03214746e+00,3.37642351e+00,-8.19429909e-01,-1.59369581e+00,1.80358329e+00,4.74165184e+00,-5.71809152e+00,-1.01257314e+01,3.73038109e+01
30,600,-200,0,2.01708546e-01,8.44867710e-01,4.19922620e-04,-3.43222928e-04,-3.68005025e-04,6.54010984e-01,3.02800867e-01,4.19921228e-04,3.91916662e-04,3.46351755e-04,-1.16695729e-04,-8.04677446e-05,3.42091001e-04,5.65700275e-03,-4.60405175e-03,-4.18370399e-03,2.81395993e+00
30,600,-200,200,2.01629404e-01,8.43627471e-01,3.40781267e-04,2.62655836e-04,-2.72431418e-05,6.50746352e-01,3.04115184e-01,3.40779936e-04,5.18176327e-05,2.63528914e-04,-3.86890297e-05,-9.92866634e-08,7.66613683e-07,4.49590613e-03,-4.67078335e-04,2.99527132e-03,2.79674774e+00
30,600,-200,400,4.09620686e-01,2.04242122e+00,3.40682109e-04,2.09809135e-01,2.35609697e-04,4.43549858e+00,1.16518759e-01,3.40680778e-04,3.13811998e-04,2.12967658e-01,-3.85913134e-05,-1.26355900e-10,2.62760977e-04,4.49379678e-03,2.53237835e-03,1.00612719e+00,7.88712062e+00
30,600,-200,600,4.11305667e-01,2.06310787e+00,3.40660288e-04,2.11494176e-01,2.09519255e-01,4.49170390e+00,1.15646259e-01,3.40702347e-04,2.12755969e-01,2.14652857e-01,-3.86113239e-05,-6.35229677e-08,2.12704958e-01,4.49327128e-03,1.00266529e+00,1.02513026e+00,8.10411400e+00
30,600,-200,800,1.13679497e+01,5.68621747e+01,-9.47884494e+00,2.99940539e+01,9.48014321e+00,5.92557809e+02,3.01261865e-02,9.20300078e+00,9.20369593e+00,8.44023041e+01,-9.20173569e+00,-2.76070161e+01,2.76070379e+01,-3.67661982e+01,3.67805192e+01,1.17599024e+02,2.00765707e+02
30,600,0,-800,2.32173964e+06,7.16575341e+04,2.50082003e+05,-6.62639832e+05,-2.06278914e+05,2.04219535e+07,1.38515853e-01,2.17176613e+04,1.64477677e+04,1.40481488e+05,-1.60773130e+04,-5.38722872e+04,4.33046003e+04,4.82284790e+03,-2.77455214e+03,-1.03719522e+04,7.30376621e+04
30,600,0,-600,2.05042456e+05,1.71495691e+04,3.43428400e+04,-9.03321538e+04,-2.79946569e+04,2.30560699e+06,9.51782310e-02,5.15753812e+03,3.96101200e+03,3.42126943e+04,-3.91030375e+03,-1.29781456e+04,1.06172743e+04,2.22905510e+03,-1.60560133e+03,-5.44025776e+03,1.83659764e+04
30,600,0,-400,2.19805087e+03,1.35753681e+03,1.12236947e+03,-3.04592147e+03,-9.61775997e+02,6.22191616e+04,5.43728063e-02,4.10660886e+02,3.37670846e+02,2.96457739e+03,-3.37318578e+02,-1.08529804e+03,9.39639674e+02,2.60010593e+02,-1.94853304e+02,-6.49717200e+02,1.42430117e+03
30,600,0,-200,2.23337528e-01,1.02549839e+00,3.58956254e-03,-5.46996626e-03,-9.40201864e-04,9.10418552e-01,2.41192327e-01,3.58953557e-03,1.99880311e-02,9.41682441e-03,-6.77439774e-04,-4.94441512e-03,2.23620465e-03,4.46064100e-02,-1.11114234e-02,-6.68292567e-02,4.12426514e+00
30,600,0,0,2.19827863e-01,9.79169225e-01,6.04079892e-04,-1.33614508e-06,3.01371873e-04,7.71422960e-01,2.73037229e-01,6.04077245e-04,1.85935662e-02,2.67992560e-06,3.01370550e-04,-1.33614506e-06,6.71890268e-07,7.75772157e-03,3.86595655e-03,-2.58084578e-05,3.59404526e+00
30,600,0,200,2.20350701e-01,9.85636911e-01,6.02748559e-04,5.25508553e-04,5.64128556e-04,7.80844571e-01,2.71092628e-01,6.02745912e-04,1.88554613e-02,5.25523398e-04,3.01372110e-04,-1.69249375e-09,2.62760853e-04,7.73203655e-03,6.86338058e-03,5.99472461e-03,3.66239062e+00
30,600,0,400,6.35809293e-01,3.37673408e+00,6.02746868e-04,4.19092761e-01,2.09847754e-01,8.34088320e+00,9.73287682e-02,6.02744222e-04,2.31297598e-01,4.25409795e-01,3.01372110e-04,-2.26184217e-12,2.12704897e-01,7.73199269e-03,1.00699581e+00,2.00625963e+00,1.37743809e+01
30,600,0,600,2.23736441e-01,1.02729839e+00,5.86923720e-04,3.94293135e-03,2.26492754e-03,8.94159048e-01,2.47130130e-01,6.18567365e-04,2.05562939e-02,4.03793691e-03,2.85550524e-04,-4.74663168e-05,1.99523530e-03,7.45851857e-03,2.61383532e-02,4.48181878e-02,4.10110275e+00
30,600,0,800,1.67584856e+03,8.84035218e+02,-8.01582365e+02,2.40785800e+03,8.03137819e+02,4.73860861e+04,5.52741627e-02,2.64791739e+02,2.66390003e+02,2.38627307e+03,-2.64789872e+02,-7.94371484e+02,7.95950795e+02,-1.32565357e+02,1.39841927e+02,4.12249211e+02,9.10592251e+02
30,600,200,-800,1.27347235e+06,5.58971397e+04,1.62236319e+05,-4.19242671e+05,-1.13561927e+05,1.24498762e+07,1.19537693e-01,1.69209173e+04,1.16495181e+04,1.07793258e+05,-1.04350503e+04,-4.14731879e+04,3.00589645e+04,4.38840492e+03,-1.86684057e+03,-9.37222951e+03,5.74404259e+04
30,600,200,-600,8.68840830e+04,9.82574977e+03,1.74546388e+04,-4.33738971e+04,-9.94070785e+03,1.07324100e+06,9.69764496e-02,2.94195058e+03,1.74570879e+03,1.69623843e+04,-1.37598743e+03,-6.81549775e+03,4.13667001e+03,1.41390882e+03,-5.74090289e+02,-3.02267909e+03,1.08017878e+04
30,600,200,-400,3.13251486e+02,3.92124259e+02,2.04948994e+02,-3.84585714e+02,2.38377881e+01,9.46458076e+03,4.27717479e-02,1.08778912e+02,3.56499975e+01,4.02168265e+02,1.56916913e+01,-2.00192530e+02,3.75497421e+00,1.52456812e+02,5.80258265e+00,-2.90654400e+02,6.35328761e+02
30,600,200,-200,5.30824944e-01,3.40903776e+00,3.29109590e-01,-6.34544899e-02,3.57560472e-01,1.22671710e+01,5.73854536e-02,3.28259058e-01,4.17963701e-01,6.53460956e-02,3.56716769e-01,-6.31541103e-02,-6.03310097e-02,2.23606659e+00,2.49341043e+00,-5.13113321e-01,1.89302170e+01
30,600,200,0,4.68656670e-01,2.84935814e+00,2.66960136e-01,1.84738504e-04,2.97529561e-01,9.70343459e+00,6.39624421e-02,2.66147221e-01,3.57967041e-01,3.41449304e-04,2.96460704e-01,-7.80165576e-05,1.85881899e-04,1.73882147e+00,2.02184958e+00,1.85720455e-03,1.48100460e+01
30,600,200,200,6.76570136e-01,4.04693815e+00,2.66882220e-01,2.09809036e-01,5.06736405e-01,1.34849820e+01,6.78007725e-02,2.66069305e-01,5.70332396e-01,2.12967758e-01,2.96383923e-01,-9.92826936e-08,2.12704800e-01,1.73768344e+00,3.02086549e+00,1.00612508e+00,1.98836880e+01
30,600,200,400,6.78254996e-01,4.06762206e+00,2.66882121e-01,2.11494113e-01,2.99137660e-01,1.35411820e+01,6.77202892e-02,2.66069206e-01,3.59575173e-01,2.14652670e-01,2.96383825e-01,-2.07191777e-10,1.94777206e-03,1.73768133e+00,2.03973253e+00,1.02512873e+00,2.01006239e+01
30,600,200,600,2.02556591e+00,1.17345315e+01,2.54450451e-01,1.59475507e+00,1.86513515e+00,5.91273103e+01,4.80098341e-02,2.78500384e-01,1.95129516e+00,1.69505883e+00,2.83952648e-01,-3.72923087e-02,1.61852889e+00,1.60571500e+00,9.42637926e+00,7.69455417e+00,5.24498518e+01
30,600,200,800,1.47703501e+04,1.89084733e+03,-3.43263055e+03,1.02995072e+04,3.43320560e+03,2.16009448e+05,9.13287899e-02,5.60903446e+02,5.61005986e+02,5.04359162e+03,-5.60340030e+02,-1.68116454e+03,1.68117456e+03,-2.56917469e+02,2.60781714e+02,7.79244106e+02,2.14942841e+03
30,600,400,-800,7.54074591e+05,4.81190634e+04,1.11194430e+05,-2.58865626e+05,-4.40841682e+04,7.83322754e+06,1.02112682e-01,1.45809389e+04,9.93550008e+03,7.98983896e+04,-4.56776958e+03,-3.22361873e+04,1.79944058e+04,4.84100005e+03,-6.46260605e+02,-9.60865834e+03,4.91819193e+04
30,600,400,-600,5.58886885e+04,8.94781632e+03,1.37715968e+04,-2.60653622e+04,1.08364341e+03,7.64246886e+05,9.04703570e-02,2.68161267e+03,2.11090811e+03,1.04735003e+04,4.28841062e+02,-4.74182048e+03,1.21782314e+03,1.35489148e+03,2.75552590e+02,-2.24889589e+03,9.79951251e+03
